iter	Passed	Remaining
686	36828	16779
687	36877	16723
688	36931	16670
689	37003	16624
690	37068	16576
691	37121	16522
692	37183	16472
693	37235	16417
694	37294	16366
695	37358	16317
696	37417	16266
697	37468	16211
698	37526	16159
699	37580	16106
700	37636	16053
701	37695	16001
702	37752	15949
703	37809	15897
704	37855	15840
705	37919	15790
706	37985	15742
707	38036	15687
708	38090	15633
709	38147	15581
710	38199	15527
711	38263	15477
712	38308	15420
713	38365	15367
714	38414	15311
715	38489	15266
716	38538	15211
717	38597	15159
718	38644	15102
719	38705	15052
720	38753	14996
721	38800	14939
722	38840	14880
723	38877	14820
724	38926	14765
725	38979	14711
726	39026	14654
727	39076	14600
728	39143	14551
729	39189	14494
730	39236	14438
731	39291	14385
732	39330	14326
733	39381	14271
734	39435	14218
735	39488	14164
736	39540	14110
737	39595	14057
738	39664	14008
739	39716	13954
740	39778	13903
741	39831	13849
742	39874	13792
743	39923	13736
744	39982	13685
745	40044	13634
746	40098	13581
747	40151	13527
748	40200	13471
749	40278	13426
750	40367	13384
751	40432	13334
752	40496	13283
753	40565	13234
754	40622	13182
755	40663	13124
756	40724	13072
757	40780	13019
758	40830	12964
759	40884	12910
760	40936	12856
761	41000	12805
762	41049	12750
763	41104	12697
764	41162	12644
765	41213	12590
766	41265	12535
767	41329	12484
768	41383	12431
769	41431	12375
770	41490	12323
771	41532	12266
772	41593	12214
773	41632	12156
774	41682	12101
775	41734	12047
776	41782	11991
777	41827	11935
778	41880	11881
779	41950	11832
780	41989	11774
781	42035	11718
782	42088	11664
783	42146	11611
784	42198	11557
785	42266	11507
786	42323	11454
787	42387	11403
788	42441	11350
789	42500	11297
790	42530	11237
791	42588	11184
792	42641	11130
793	42711	11081
794	42768	11028
795	42810	10971
796	42868	10918
797	42923	10865
798	42976	10811
799	43023	10755
800	43068	10699
801	43138	10650
802	43196	10597
803	43254	10544
804	43305	10490
805	43354	10435
806	43406	10380
807	43464	10328
808	43523	10275
809	43591	10225
810	43651	10172
811	43703	10118
812	43778	10069
813	43845	10018
814	43897	9964
815	43951	9910
816	44007	9857
817	44057	9802
818	44118	9750
819	44177	9697
820	44238	9645
821	44300	9593
822	44359	9540
823	44421	9488
824	44488	9436
825	44566	9388
826	44640	9338
827	44708	9287
828	44764	9233
829	44810	9178
830	44868	9124
831	44939	9074
832	44989	9019
833	45055	8967
834	45105	8913
835	45160	8859
836	45219	8806
837	45274	8752
838	45323	8697
839	45368	8641
840	45431	8589
841	45485	8535
842	45539	8481
843	45603	8429
844	45654	8374
845	45701	8319
846	45764	8266
847	45812	8211
848	45870	8158
849	45925	8104
850	45991	8052
851	46044	7998
852	46087	7942
853	46148	7889
854	46207	7836
855	46260	7782
