iter	Passed	Remaining
828	44292	9136
829	44342	9082
830	44405	9030
831	44473	8980
832	44514	8924
833	44572	8871
834	44619	8817
835	44674	8763
836	44733	8711
837	44788	8658
838	44863	8609
839	44911	8554
840	44971	8502
841	45026	8449
842	45078	8395
843	45142	8343
844	45183	8288
845	45231	8233
846	45299	8182
847	45355	8129
848	45413	8077
849	45470	8024
850	45534	7972
851	45587	7918
852	45632	7864
853	45695	7812
854	45755	7759
855	45807	7705
856	45956	7668
857	46014	7615
858	46066	7561
859	46131	7509
860	46176	7454
861	46239	7402
862	46299	7350
863	46354	7296
864	46411	7243
865	46457	7188
866	46513	7135
867	46558	7080
868	46612	7026
869	46658	6972
870	46703	6917
871	46758	6863
872	46805	6809
873	46860	6755
874	46921	6703
875	47000	6653
876	47054	6599
877	47106	6545
878	47149	6490
879	47202	6436
880	47255	6383
881	47323	6331
882	47378	6277
883	47453	6226
884	47505	6173
885	47544	6117
886	47606	6064
887	47665	6011
888	47719	5958
889	47778	5905
890	47834	5851
891	47888	5798
892	47943	5744
893	47995	5690
894	48053	5637
895	48112	5584
896	48179	5532
897	48234	5478
898	48284	5424
899	48328	5369
900	48388	5316
901	48445	5263
902	48504	5210
903	48559	5156
904	48619	5103
905	48668	5049
906	48729	4996
907	48809	4945
908	48881	4893
909	48943	4840
910	48998	4786
911	49063	4734
912	49102	4679
913	49138	4623
914	49185	4569
915	49236	4515
916	49284	4460
917	49346	4407
918	49409	4354
919	49481	4302
920	49514	4247
921	49557	4192
922	49638	4141
923	49698	4087
924	49767	4035
925	49828	3982
926	49877	3927
927	49920	3873
928	49975	3819
929	50025	3765
930	50118	3714
931	50174	3660
932	50233	3607
933	50293	3553
934	50351	3500
935	50402	3446
936	50451	3392
937	50510	3338
938	50572	3285
939	50618	3230
940	50685	3177
941	50747	3124
942	50791	3070
943	50853	3016
944	50898	2962
945	50950	2908
946	51002	2854
947	51050	2800
948	51124	2747
949	51180	2693
950	51231	2639
951	51277	2585
952	51318	2530
953	51374	2477
954	51426	2423
955	51491	2369
956	51534	2315
957	51605	2262
958	51668	2208
959	51725	2155
960	51758	2100
961	51810	2046
962	51861	1992
963	51917	1938
964	51972	1885
965	52035	1831
966	52092	1777
967	52279	1728
968	52339	1674
969	52393	1620
970	52443	1566
971	52496	1512
972	52550	1458
973	52601	1404
974	52671	1350
975	52725	1296
976	52777	1242
977	52828	1188
978	52879	1134
979	52925	1080
980	52972	1025
981	53018	971
982	53073	917
983	53134	863
984	53177	809
985	53249	756
986	53310	702
987	53376	648
988	53427	594
989	53482	540
990	53535	486
991	53589	432
992	53645	378
993	53689	324
994	53740	270
995	53790	216
996	53847	162
997	53894	108
998	53952	54
999	53994	0
